"","Item_Number","Set_Name","Amazon_Price","Year","Pages","unique_pieces","Theme","Pieces","Price","Ages","Minifigures","Packaging","Weight","Availability","Size"
"1542","76903","Chevrolet Corvette C8.R Race Car and 1968 Chevrolet Corvette","712.30 Kr",2021,NA,"181","Speed Champions","512",NA,"Ages_8+","2,","Box","NA","Retail","Small"
"1543","76904","Mopar Dodge//SRT Top Fuel Dragster and 1970 Dodge Challenger T/A","-",2021,NA,"189","Speed Champions","627",NA,"Ages_8+","2,","Box","NA","Retail","Small"
"1544","76905","Ford GT Heritage Edition and Bronco R",NA,2021,NA,"227","Speed Champions","660",NA,"Ages_8+","2,","Box","NA","Retail","Small"
"1545","76906","1970 Ferrari 512 M","157.11 Kr",2022,NA,"102","Speed Champions","291",NA,"Ages_NA","1,","Box","NA","Retail","Small"
"1546","76907","Lotus Evija","157.11 Kr",2022,NA,"100","Speed Champions","247",NA,"Ages_NA","1,","Box","NA","Retail","Small"
"1547","76908","Lamborghini Countach","182.85 Kr",2022,NA,"111","Speed Champions","262",NA,"Ages_NA","1,","Box","NA","Retail","Small"
"1548","76909","Mercedes-AMG F1 W12 E Performance & Mercedes-AMG Project One","-",2022,NA,"191","Speed Champions","564",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1549","76910","Aston Martin Valkyrie AMR Pro and Aston Martin Vantage GT3","319.65 Kr",2022,NA,"216","Speed Champions","592",NA,"Ages_NA","2,","Box","NA","Retail","Small"
"1550","76911","007 Aston Martin DB5","157.11 Kr",2022,NA,"109","Speed Champions","298",NA,"Ages_8+","1,","Box","NA","Retail","Small"
"1551","76912","Fast & Furious 1970 Dodge Charger R/T","189.62 Kr",2022,NA,"116","Speed Champions","345",NA,"Ages_8+","1,","Box","NA","Retail","Small"
"1552","76914",NA,"169.30 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1553","76915",NA,"157.11 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1554","76916",NA,"169.30 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1555","76917",NA,"196.39 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1556","76918",NA,"318.29 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1557","76939","Stygimoloch Dinosaur Escape","-",2021,NA,"88","Jurassic World","129",NA,"Ages_4+","3,","Box","NA","Retail","Small"
"1558","76940","T. rex Dinosaur Fossil Exhibition","562.02 Kr*",2021,NA,"92","Jurassic World","198",NA,"Ages_7+","2,","Box","NA","Retail","Small"
"1559","76941","Carnotaurus Dinosaur Chase","-",2021,NA,"125","Jurassic World","240",NA,"Ages_7+","3,","Box","NA","Retail","Small"
"1560","76942","Baryonyx Dinosaur Boat Escape","-",2021,NA,"161","Jurassic World","308",NA,"Ages_8+","4,","Box","NA","Retail","Small"
"1561","76943","Pteranodon Chase","175.67 Kr",2022,NA,"63","Jurassic World","94",NA,"Ages_4+","2,","Box","NA","Retail","Small"
"1562","76944","T. rex Dinosaur Breakout","428.00 Kr",2022,NA,"99","Jurassic World","140",NA,"Ages_4+","3,","Box","NA","Retail","Small"
"1563","76945","Atrociraptor Dinosaur: Bike Chase","155.76 Kr",2022,NA,"93","Jurassic World","169",NA,"Ages_6+","2","Box","NA","Retail","Small"
"1564","76946","Blue & Beta Velociraptor Capture","243.80 Kr",2022,NA,"89","Jurassic World","181",NA,"Ages_6+","2,","Box","NA","Retail","Small"
"1565","76947","Quetzalcoatlus Plane Ambush","373.82 Kr",2022,NA,"143","Jurassic World","306",NA,"Ages_7+","3","Box","NA","Retail","Small"
"1566","76948","T. rex & Atrociraptor Dinosaur Breakout","931.10 Kr",2022,NA,"181","Jurassic World","466",NA,"Ages_8+","4,","Box","NA","Retail","Small"
"1567","76949","Giganotosaurus & Therizinosaurus Attack","-",2022,NA,"337","Jurassic World","810",NA,"Ages_9+","6,","Box","NA","Retail","Small"
"1568","76950","Triceratops Pickup Truck Ambush",NA,2022,NA,"109","Jurassic World","210",NA,"Ages_NA","4,","Box","NA","Retail","Small"
"1569","76951","Pyroraptor & Dilophosaurus Transport","698.21 Kr",2022,NA,"125","Jurassic World","254",NA,"Ages_NA","3,","Box","NA","Retail","Small"
"1570","76956","T. rex Breakout",NA,2022,NA,"337","Jurassic World","1212",NA,"Ages_18+","4,","Box","NA","Retail","Small"
"1571","76957",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1572","76958",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1573","76959",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1574","76960",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1575","76961",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1576","76978","{?}",NA,2022,NA,NA,"Overwatch","NA",NA,"Ages_9+",NA,"Box","0.28Kg (0.62 lb)","Retail","Small"
"1577","76979","{?}",NA,2022,NA,NA,"Overwatch","NA",NA,"Ages_9+",NA,"Box","0.38Kg (0.84 lb)","Retail","Small"
"1578","76980","Titan",NA,2022,NA,NA,"Overwatch","901",NA,"Ages_10+",NA,"Box","1.1Kg (2.42 lb)","Retail","Small"
"1579","76981","{?}",NA,2022,NA,NA,"Overwatch","NA",NA,"Ages_10+",NA,"Box","1.21Kg (2.67 lb)","Retail","Small"
"1580","76982","{?}",NA,2022,NA,NA,"Overwatch","NA",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"1581","76983","{?}",NA,2022,NA,NA,"Overwatch","NA",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"1582","76989","Horizon Forbidden West: Tallneck","747.17 Kr",2022,NA,"350","Icons","1222",NA,"Ages_18+","2,","Box","NA","Retail","Small"
"1583","77012",NA,"297.91 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1584","77013",NA,"331.84 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1585","77015",NA,"1436 Kr",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1586","77904","Nebulon-B Frigate",NA,2020,NA,"115","Star Wars","459",NA,"Ages_9+",NA,"Box","NA","Retail - limited","Small"
"1587","77905","Taskmaster's Ambush",NA,2020,NA,"101","Marvel Super Heroes","230",NA,"Ages_7+","3,","Box","NA","Retail - limited","Small"
"1588","77906","Wonder Woman",NA,2020,NA,"84","DC Comics Super Heroes","255",NA,"Ages_7+","3,","Box","NA","Retail - limited","Small"
"1589","77907","Toad's Special Hideaway",NA,2020,NA,"70","Super Mario","120",NA,"Ages_8+","1","Box","NA","Retail - limited","Small"
"1590","77940","Mighty Dinosaurs",NA,2021,NA,"68","Creator","174",NA,"Ages_7+",NA,"Box","NA","Retail - limited","Small"
"1591","77941","Mighty Dinosaurs",NA,2021,NA,"68","Creator","174",NA,"Ages_7+",NA,"Box","NA","Retail - limited","Small"
"1592","77942","Fiat 500",NA,2021,NA,"269","Creator Expert","960",NA,"Ages_16+",NA,"Box","NA","LEGO exclusive","Small"
"1593","77943","Fire Station Starter Set",NA,2021,NA,"134","City","239",NA,"Ages_6+","3,","Box","NA","Retail - limited","Small"
"1594","77944","Fire Station Headquarters",NA,2021,NA,"324","City","908",NA,"Ages_NA","6,","Box","NA","Retail - limited","Small"
"1595","80006","White Dragon Horse Bike",NA,2020,NA,"135","Monkie Kid","259",NA,"Ages_NA","4","Box","NA","LEGO exclusive","Small"
"1596","80007","Iron Bull Tank",NA,2020,NA,"160","Monkie Kid","430",NA,"Ages_7+","4","Box","NA","LEGO exclusive","Small"
"1597","80008","Monkie Kid's Cloud Jet",NA,2020,NA,"200","Monkie Kid","529",NA,"Ages_8+","4,","Box","NA","LEGO exclusive","Small"
"1598","80009","Pigsy's Food Truck",NA,2020,NA,"301","Monkie Kid","832",NA,"Ages_8+","5,","Box","NA","LEGO exclusive","Small"
"1599","80010","Demon Bull King",NA,2020,NA,"262","Monkie Kid","1051",NA,"Ages_9+","3","Box","NA","LEGO exclusive","Small"
"1600","80011","Red Son's Inferno Truck",NA,2020,NA,"350","Monkie Kid","1111",NA,"Ages_9+","7,","Box","NA","LEGO exclusive","Small"
"1601","80012","Monkey King Warrior Mech",NA,2020,NA,"435","Monkie Kid","1629",NA,"Ages_10+","6,","Box","NA","LEGO exclusive","Small"
"1602","80013","Monkie Kid's Team Secret HQ",NA,2020,NA,"623","Monkie Kid","1959",NA,"Ages_10+","8,","Box","NA","LEGO exclusive","Small"
"1603","80014","Sandy's Speedboat",NA,2020,NA,"188","Monkie Kid","394",NA,"Ages_8+","4,","Box","NA","LEGO exclusive","Small"
"1604","80015","Monkie Kid's Cloud Roadster",NA,2020,NA,"228","Monkie Kid","659",NA,"Ages_8+","5,","Box","NA","LEGO exclusive","Small"
"1605","80016","The Flaming Foundry",NA,2020,NA,"424","Monkie Kid","1427",NA,"Ages_9+","7,","Box","NA","LEGO exclusive","Small"
"1606","80018","Monkie Kid's Cloud Bike",NA,2021,NA,"107","Monkie Kid","203",NA,"Ages_NA","3,","Box","NA","LEGO exclusive","Small"
"1607","80019","Red Son's Inferno Jet","-",2021,NA,"150","Monkie Kid","299",NA,"Ages_7+","3,","Box","NA","LEGO exclusive","Small"
"1608","80020","White Dragon Horse Jet",NA,2021,NA,"222","Monkie Kid","565",NA,"Ages_7+","3,","Box","NA","LEGO exclusive","Small"
"1609","80021","Monkie Kid's Lion Guardian","-",2021,NA,"271","Monkie Kid","774",NA,"Ages_8+","5,","Box","NA","LEGO exclusive","Small"
"1610","80022","Spider Queen's Arachnoid Base","-",2021,NA,"286","Monkie Kid","1170",NA,"Ages_9+","6,","Box","NA","LEGO exclusive","Small"
"1611","80023","Monkie Kid's Team Dronecopter",NA,2021,NA,"507","Monkie Kid","1462",NA,"Ages_10+","9,","Box","NA","LEGO exclusive","Small"
"1612","80024","The Legendary Flower Fruit Mountain","-",2021,NA,"557","Monkie Kid","1949",NA,"Ages_10+","8,","Box","NA","LEGO exclusive","Small"
"1613","80025","Sandy's Power Loader Mech",NA,2021,NA,"202","Monkie Kid","520",NA,"Ages_8+","3,","Box","NA","Retail","Small"
"1614","80026","Pigsy's Noodle Tank",NA,2021,NA,"282","Monkie Kid","662",NA,"Ages_8+","4,","Box","NA","Retail","Small"
"1615","80028","The Bone Demon",NA,2021,NA,"354","Monkie Kid","1375",NA,"Ages_9+","5,","Box","NA","Retail","Small"
"1616","80030","Monkie Kid's Staff Creations",NA,2022,NA,"91","Monkie Kid","309",NA,"Ages_5+","2,","Box","NA","Retail","Small"
"1617","80031","Mei's Dragon Car",NA,2022,NA,"183","Monkie Kid","456",NA,"Ages_7+","4,","Box","NA","Retail","Small"
"1618","80032","Chang'e Moon Cake Factory",NA,2022,NA,"280","Monkie Kid","609",NA,"Ages_8+","3,","Box","NA","Retail","Small"
"1619","80033","Evil Macaque's Mech",NA,2022,NA,"255","Monkie Kid","893",NA,"Ages_8+","5,","Box","NA","Retail","Small"
"1620","80034","Nezha's Fire Ring",NA,2022,NA,"310","Monkie Kid","929",NA,"Ages_8+","7,","Box","NA","Retail","Small"
"1621","80035","Monkie Kid's Galactic Explorer",NA,2022,NA,"372","Monkie Kid","1356",NA,"Ages_9+","7,","Box","NA","Retail","Small"
"1622","80036","The City of Lanterns",NA,2022,NA,"637","Monkie Kid","2187",NA,"Ages_9+","9,","Box","NA","Retail","Small"
"1623","80037","Dragon of the East",NA,2022,NA,"293","Monkie Kid","880",NA,"Ages_8+","4,","Box","NA","Retail","Small"
"1624","80038","Monkie Kid's Team Van",NA,2022,NA,"474","Monkie Kid","1406",NA,"Ages_9+","6,","Box","NA","Retail","Small"
"1625","80039","The Heavenly Realms",NA,2022,NA,"470","Monkie Kid","2433",NA,"Ages_10+","8,","Box","NA","Retail","Small"
"1626","80104","Lion Dance",NA,2020,NA,"174","Seasonal","882",NA,"Ages_8+","8,","Box","NA","Retail","Small"
"1627","80105","Chinese New Year Temple Fair",NA,2020,NA,"409","Seasonal","1664",NA,"Ages_8+","14,","Box","NA","Retail","Small"
"1628","80106","Story of Nian",NA,2021,NA,"304","Seasonal","1067",NA,"Ages_8+","7,","Box","NA","LEGO exclusive","Small"
"1629","80107","Spring Lantern Festival","-",2021,NA,"331","Seasonal","1793",NA,"Ages_8+","8,","Box","NA","LEGO exclusive","Small"
"1630","80108","Lunar New Year Traditions",NA,2022,NA,"331","Seasonal","1066",NA,"Ages_8+","12,","Box","NA","LEGO exclusive","Small"
"1631","80109","Lunar New Year Ice Festival",NA,2022,NA,"423","Seasonal","1519",NA,"Ages_8+","13,","Box","NA","LEGO exclusive","Small"
"1632","80110",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1633","80111",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1634","81007","Design your own LEGO City set",NA,2020,NA,NA,"City","NA",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1635","88012","Technic Hub",NA,2020,NA,"1","Powered Up","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1636","88013","Technic Large Motor",NA,2020,NA,"1","Powered Up","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1637","88014","Technic XL Motor",NA,2020,NA,"1","Powered Up","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1638","88015","Battery Box",NA,2021,NA,"1","Powered Up","1",NA,"Ages_7+",NA,"Box","NA","Retail - limited","Small"
"1639","88016","Large Hub",NA,2021,NA,"2","Powered Up","2",NA,"Ages_6+",NA,"Box","NA","NA","Small"
"1640","88017","Large angular motor",NA,2021,NA,"1","Powered Up","1",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"1641","88018","Medium Angular Motor",NA,2021,NA,"1","Powered Up","1",NA,"Ages_6+",NA,"NA","NA","NA","Small"
"1642","92176","NASA Apollo Saturn V",NA,2020,NA,"221","Ideas","1969",NA,"Ages_14+",NA,"Box","NA","Retail - limited","Small"
"1643","92177","Ship in a Bottle",NA,2020,NA,"125","Ideas","962",NA,"Ages_12+",NA,"Box","NA","Retail - limited","Small"
